time,gFx,gFy,gFz,tgF
32.85,-0.657,-3.088,0.584,3.211
32.9,-2.467,-7.855,-0.048,8.233
32.95,1.343,0.058,-4.788,4.973
33.0,4.62,-1.515,-1.946,5.238
33.05,0.761,-0.198,-0.461,0.911
33.1,-0.962,-5.452,1.044,5.634
33.15,0.197,-0.355,-0.36,0.543
33.2,-0.2,-3.048,-2.22,3.776
33.25,-1.486,-4.804,1.146,5.158
33.3,-1.607,-0.781,-1.448,2.3
33.35,-1.916,1.005,-0.264,2.18
33.4,-0.608,-1.362,0.668,1.634
33.45,-1.523,-4.766,0.983,5.099
33.5,-0.441,-7.244,0.257,7.262
33.55,1.719,2.124,-4.5,5.264
33.6,3.338,-0.042,0.772,3.427
33.65,0.791,-0.487,-0.948,1.327
33.7,-1.242,-3.089,-0.731,3.409
33.75,-0.398,-3.677,2.281,4.345
33.8,-2.525,-2.337,-3.264,4.742
33.85,0.897,-1.855,3.167,3.778
33.9,-2.11,-1.182,-0.447,2.459
33.95,-2.28,1.774,1.165,3.115
34.0,0.563,-2.282,0.949,2.535
34.05,-3.295,-7.168,3.502,8.632
34.1,0.194,-2.076,-3.14,3.769
34.15,6.103,1.364,-4.302,7.59
34.2,3.048,0.482,-0.02,3.086
34.25,1.368,-2.431,-2.474,3.728
34.3,-1.993,-2.521,-0.337,3.232
34.35,-0.037,-1.468,-1.513,2.109
34.4,-3.209,-4.318,-1.698,5.641
34.45,0.7,-2.593,2.252,3.505
34.5,-1.286,-0.342,-2.895,3.186
34.55,-1.906,2.044,2.546,3.781
34.6,0.071,-1.322,0.624,1.463
34.65,-0.073,-2.852,-0.522,2.901
34.7,0.235,-7.528,-0.587,7.554
34.75,0.512,-1.263,-3.588,3.838
34.8,7.221,1.185,-1.116,7.402
34.85,1.633,0.487,-1.024,1.988
34.9,0.331,-4.802,-1.049,4.927
34.95,0.431,-0.63,-1.879,2.028
35.0,0.846,-1.947,0.26,2.138
35.05,-2.131,-5.789,1.143,6.274
35.1,-1.377,-1.919,1.563,2.832
35.15,-0.996,0.737,-2.908,3.161
35.2,-1.916,-0.513,0.694,2.101
35.25,0.76,-1.326,0.711,1.686
35.3,-1.683,-7.997,2.616,8.581
35.35,0.395,-1.515,-2.53,2.975
35.4,3.102,1.166,-5.481,6.405
35.45,1.901,0.329,-0.425,1.975
35.5,0.465,-0.183,-0.888,1.019
35.55,-1.199,-5.504,2.118,6.018
35.6,2.091,-0.083,0.538,2.161
35.65,0.316,-3.094,-3.182,4.45
35.7,-1.925,-6.781,1.025,7.123
35.75,-0.445,-1.355,0.748,1.611
35.8,-1.899,0.539,-3.254,3.806
35.85,-2.234,-0.62,0.313,2.34
35.9,0.922,-0.891,0.107,1.286
35.95,0.59,-1.576,0.365,1.722
36.0,-2.45,-7.058,2.853,7.998
36.05,0.394,-1.687,-2.045,2.68
36.1,2.456,-0.181,-4.473,5.107
36.15,4.703,1.556,-0.864,5.029
36.2,-0.971,-0.073,-0.371,1.042
36.25,-0.295,-2.924,2.309,3.738
36.3,0.211,1.172,-4.577,4.73
36.35,0.498,-6.323,-4.281,7.653
36.4,-0.507,-0.165,-0.564,0.776
36.45,-0.514,-4.428,1.728,4.781
36.5,-0.03,-1.023,0.33,1.075
36.55,-2.451,-0.429,1.754,3.045
36.6,-1.199,0.898,-0.579,1.606
36.65,0.208,-0.714,-0.285,0.797
36.7,1.747,-0.754,-0.125,1.907
36.75,-0.052,-5.097,2.202,5.553
36.8,1.791,-2.797,0.392,3.344
36.85,-1.45,-1.348,0.03,1.98
36.9,1.252,0.588,-1.594,2.11
36.95,2.348,1.96,-1.822,3.56
37.0,-0.965,-1.035,1.78,2.274
37.05,-1.044,-1.896,0.722,2.282
37.1,0.952,-3.959,-0.417,4.093
37.15,-0.623,-0.976,-2.87,3.095
37.2,0.546,-3.194,1.396,3.528
37.25,1.523,-1.225,1.563,2.503
37.3,-1.496,0.109,0.645,1.632
37.35,-0.448,0.115,0.022,0.463
37.4,0.295,-0.478,0.465,0.729
37.45,0.028,-1.9,0.21,1.912
37.5,1.081,-2.375,0.433,2.645
37.55,0.398,-0.379,-0.78,0.954
37.6,0.565,-0.268,-1.224,1.374
37.65,0.322,0.068,-0.453,0.56
37.7,-1.441,-1.878,0.769,2.489
37.75,0.501,-1.054,-0.478,1.261
37.8,-0.223,-1.697,-1.248,2.119
37.85,1.183,-1.21,0.422,1.744
37.9,0.041,-1.01,0.465,1.112
37.95,-0.809,-0.911,0.417,1.288
38.0,-0.433,-0.909,0.713,1.234
38.05,-0.003,-0.498,0.665,0.831
38.1,0.157,-1.231,0.388,1.3
38.15,0.188,-1.484,0.234,1.514
38.2,0.027,-1.169,0.089,1.173
38.25,-0.017,-0.62,-0.093,0.627
38.3,0.211,-0.434,-0.28,0.558
38.35,0.122,-0.98,-0.249,1.018
38.4,0.848,-2.786,2.369,3.754
38.45,0.213,0.02,-0.631,0.666
38.5,-0.344,-1.454,0.189,1.506
38.55,0.364,-1.137,0.724,1.396
38.6,-0.042,-0.937,-0.179,0.955
38.65,-0.162,-0.951,0.232,0.992
38.7,0.222,-1.062,-0.056,1.087
38.75,0.215,-0.976,-0.001,1.0
38.8,0.16,-0.944,-0.146,0.969
38.85,0.129,-0.931,-0.025,0.94
38.9,0.042,-1.018,-0.193,1.037
38.95,0.016,-0.957,-0.045,0.958
39.0,-0.024,-1.096,-0.094,1.1
39.05,0.084,-1.126,0.031,1.13
39.1,0.015,-0.959,-0.057,0.961
39.15,0.025,-0.986,-0.113,0.993
39.2,0.059,-0.971,-0.135,0.982
39.25,0.064,-0.98,-0.163,0.995
39.3,0.166,-0.998,-0.117,1.018
39.35,0.223,-0.99,-0.178,1.03
39.4,0.234,-0.946,-0.112,0.981
39.45,0.073,-0.986,-0.148,0.999
39.5,-0.017,-1.001,-0.135,1.01
39.55,-0.005,-1.018,-0.058,1.02
39.6,0.07,-1.0,-0.113,1.009
39.65,0.101,-1.002,-0.156,1.019
39.7,0.112,-0.952,-0.142,0.969
39.75,0.205,-0.973,-0.171,1.009
39.8,0.099,-0.94,-0.183,0.962
39.85,0.094,-0.963,-0.15,0.979
39.9,0.111,-1.001,-0.134,1.016
39.95,0.129,-1.0,-0.056,1.01
40.0,0.157,-0.986,-0.083,1.002
40.05,0.086,-0.973,-0.091,0.981
40.1,0.079,-0.982,-0.106,0.991
40.15,0.075,-0.974,-0.115,0.984
40.2,0.011,-0.967,-0.087,0.971
40.25,0.234,-0.987,-0.123,1.021
40.3,0.183,-0.952,-0.13,0.978
40.35,0.13,-0.981,-0.087,0.993
40.4,0.036,-0.998,-0.097,1.003
40.45,0.085,-0.972,-0.118,0.982
40.5,0.096,-0.987,-0.114,0.998
40.55,0.019,-1.012,-0.022,1.012
40.6,0.055,-1.025,-0.048,1.027
40.65,0.093,-0.987,-0.105,0.997
40.7,0.169,-0.941,-0.083,0.96
40.75,-0.036,-0.988,-0.078,0.992
40.8,-0.058,-0.972,-0.146,0.984
40.85,0.102,-1.005,-0.057,1.012
40.9,0.254,-0.979,-0.062,1.013
40.95,0.223,-0.96,-0.102,0.99
41.0,0.169,-0.978,-0.102,0.997
41.05,0.198,-0.982,-0.075,1.004
41.1,0.213,-0.977,-0.091,1.004
41.15,0.224,-1.007,-0.064,1.034
41.2,0.133,-0.939,-0.094,0.953
41.25,0.097,-0.943,-0.077,0.951
41.3,0.132,-1.005,-0.066,1.015
41.35,0.094,-0.993,-0.075,1.0
41.4,0.112,-1.001,-0.017,1.007
41.45,0.104,-0.975,-0.047,0.981
41.5,0.12,-0.977,-0.056,0.986
41.55,0.117,-0.986,-0.051,0.994
41.6,0.154,-0.994,-0.045,1.007
41.65,0.157,-0.967,-0.044,0.981
41.7,0.159,-0.97,-0.031,0.983
41.75,0.159,-0.98,-0.031,0.993
41.8,0.216,-0.942,-0.078,0.97
41.85,0.274,-0.987,-0.066,1.027
41.9,0.296,-0.976,-0.043,1.021
41.95,0.252,-0.98,-0.056,1.014
42.0,0.198,-0.974,-0.09,0.997
42.05,0.138,-0.978,-0.136,0.997
42.1,0.099,-0.972,-0.121,0.984
42.15,0.122,-0.999,-0.07,1.009
42.2,0.18,-1.011,-0.037,1.027
42.25,0.214,-0.956,-0.035,0.98
42.3,0.189,-0.992,-0.116,1.016
42.35,0.117,-0.965,-0.078,0.975
42.4,0.079,-1.006,-0.01,1.009
42.45,0.107,-1.009,-0.005,1.015
42.5,0.141,-0.988,0.0,0.998
42.55,0.098,-0.988,0.009,0.993
42.6,0.084,-0.982,0.011,0.986
42.65,0.121,-0.985,0.036,0.993
42.7,0.131,-0.99,0.043,1.0
42.75,0.1,-0.972,0.005,0.977
42.8,0.079,-0.967,0.016,0.97
42.85,0.162,-0.956,0.008,0.969
42.9,0.167,-0.986,0.046,1.001
42.95,0.159,-0.99,0.071,1.006
43.0,0.143,-0.962,0.031,0.973
43.05,0.131,-0.966,0.052,0.976
43.1,0.154,-0.979,0.058,0.992
43.15,0.189,-0.975,0.07,0.995
43.2,0.154,-1.024,-0.043,1.037
43.25,0.177,-0.998,0.003,1.013
43.3,0.223,-0.958,0.083,0.987
43.35,0.167,-1.003,0.055,1.019
43.4,0.162,-0.961,-0.003,0.975
43.45,0.175,-0.985,0.03,1.001
43.5,0.184,-0.974,0.016,0.991
43.55,0.164,-0.971,0.04,0.986
43.6,0.172,-0.984,0.006,0.999
43.65,0.162,-0.981,0.017,0.994
43.7,0.152,-0.971,0.008,0.982
43.75,0.165,-0.99,0.038,1.005
43.8,0.127,-0.968,0.032,0.976
43.85,0.148,-0.97,0.017,0.982
43.9,0.174,-0.98,-0.001,0.995
43.95,0.188,-0.969,-0.015,0.987
44.0,0.195,-0.976,-0.005,0.995
44.05,0.235,-0.987,0.022,1.015
44.1,0.18,-0.987,0.003,1.003
44.15,0.164,-0.956,-0.013,0.97
44.2,0.155,-0.977,0.003,0.989
44.25,0.148,-0.972,0.01,0.983
44.3,0.163,-0.981,0.033,0.995
44.35,0.164,-0.99,0.022,1.004
44.4,0.162,-0.997,0.027,1.011
44.45,0.163,-0.981,0.03,0.995
44.5,0.159,-0.971,0.016,0.984
44.55,0.136,-0.986,0.023,0.995
44.6,0.125,-0.963,0.031,0.972
44.65,0.139,-0.967,0.049,0.978
44.7,0.156,-0.974,0.069,0.988
44.75,0.132,-0.974,0.066,0.985
44.8,0.117,-0.975,0.071,0.984
44.85,0.141,-0.974,0.071,0.987
44.9,0.125,-0.98,0.086,0.991
44.95,0.126,-0.98,0.079,0.991
45.0,0.127,-0.979,0.066,0.989
45.05,0.143,-0.976,0.038,0.987
45.1,0.143,-0.973,0.036,0.984
45.15,0.14,-0.98,0.044,0.99
45.2,0.138,-0.975,0.045,0.986
45.25,0.116,-0.987,0.05,0.995
45.3,0.097,-0.987,0.055,0.994
45.35,0.11,-1.006,0.065,1.014
45.4,0.1,-0.97,0.075,0.978
45.45,0.106,-0.983,0.073,0.992
45.5,0.108,-0.989,0.067,0.997
45.55,0.115,-0.975,0.036,0.983
45.6,0.123,-0.985,0.03,0.993
45.65,0.125,-0.973,0.02,0.982
45.7,0.136,-0.975,0.035,0.985
45.75,0.107,-0.99,0.052,0.997
45.8,0.119,-0.995,0.031,1.003
45.85,0.112,-0.968,0.047,0.976
45.9,0.052,-1.006,0.026,1.008
45.95,0.039,-0.98,0.022,0.981
46.0,0.099,-1.052,-0.017,1.057
46.05,0.148,-0.915,-0.074,0.93
46.1,0.199,-0.992,-0.004,1.012
46.15,0.24,-1.016,0.0,1.044
46.2,0.18,-0.907,0.023,0.924
46.25,0.169,-0.99,0.027,1.005
46.3,0.099,-1.016,0.067,1.023
46.35,0.074,-1.027,-0.004,1.03
46.4,0.077,-1.035,0.11,1.044
46.45,0.175,-0.958,-0.006,0.973
46.5,0.161,-1.011,0.019,1.024
46.55,0.132,-0.93,0.01,0.939
46.6,0.074,-0.978,-0.031,0.981
46.65,0.082,-0.909,0.009,0.912
46.7,0.072,-1.112,0.006,1.114
46.75,0.147,-0.909,-0.043,0.922
46.8,0.18,-0.988,-0.073,1.007
46.85,0.142,-0.982,0.01,0.993
46.9,-0.031,-0.75,-0.168,0.769
46.95,0.389,-0.825,-0.015,0.912
47.0,0.461,-1.037,-0.141,1.144
47.05,0.007,-0.362,0.193,0.41
47.1,0.219,-1.131,-0.464,1.242
47.15,0.174,-0.987,-0.275,1.039
47.2,0.206,-1.311,0.03,1.328
47.25,0.116,-1.635,-0.021,1.64
47.3,0.206,-1.599,-0.061,1.614
47.35,0.132,-1.38,0.045,1.387
47.4,-0.001,-1.233,-0.231,1.254
47.45,-0.009,-0.957,0.176,0.973
47.5,-0.505,-0.965,0.425,1.169
47.55,-0.596,-1.005,0.462,1.257
47.6,-0.441,-0.825,0.169,0.95
47.65,-0.16,-0.745,-0.115,0.771
47.7,0.035,-0.472,-0.052,0.477
47.75,0.349,-0.42,1.739,1.823
47.8,-0.147,-0.483,1.152,1.258
47.85,0.126,-0.264,0.821,0.872
47.9,-0.026,-0.021,0.57,0.571
47.95,0.151,-0.019,0.76,0.776
48.0,0.189,-0.084,1.003,1.024
48.05,0.134,-0.06,0.969,0.98
48.1,0.269,0.047,0.962,1.0
