time,gFx,gFy,gFz,tgF
40.70,-0.221,-0.778,0.505,0.954
40.75,-0.108,-0.675,0.656,0.948
40.80,-0.05,-0.843,0.849,1.198
40.85,0.062,-0.912,0.742,1.177
40.90,-0.246,-0.569,0.706,0.94
40.95,-0.295,-0.362,0.769,0.899
41.00,0.109,-0.209,0.946,0.975
41.05,-0.034,-0.343,0.874,0.939
41.10,-0.071,-0.509,0.848,0.991
41.15,0.078,-0.263,0.874,0.916
41.20,0.261,-0.116,1.042,1.08
41.25,0.076,-0.035,0.96,0.963
41.30,-0.146,-0.044,0.765,0.78
41.35,0.095,-0.215,1.004,1.031
41.40,0.046,-0.186,1.039,1.057
41.45,-0.083,-0.309,0.973,1.024
41.50,0.529,-0.12,0.938,1.084
41.55,-0.129,-0.457,0.938,1.051
41.60,0.097,0.2,0.797,0.827
41.65,0.068,0.12,1.182,1.19
41.70,-0.091,-0.124,0.92,0.933
41.75,-0.045,0.004,1.141,1.142
41.80,-0.116,0.176,0.872,0.897
41.85,0.37,0.254,0.964,1.063
41.90,-0.304,-0.511,1.179,1.321
41.95,-0.216,-0.26,1.082,1.133
42.00,0.078,-0.436,0.936,1.036
42.05,-0.201,-0.28,1.068,1.122
42.10,-0.129,-0.243,0.972,1.01
42.15,-0.113,-0.247,0.864,0.906
42.20,-0.387,-0.255,1.141,1.231
42.25,-0.404,-0.191,1.327,1.4
42.30,-0.764,-0.217,0.696,1.056
42.35,-0.161,0.229,0.714,0.767
42.40,-0.752,0.138,1.962,2.106
42.45,-0.575,-0.186,1.144,1.294
42.50,-0.358,-0.17,-0.195,0.442
42.55,-0.64,-0.026,-0.276,0.697
42.60,-0.445,0.402,0.394,0.718
42.65,-0.614,0.124,1.027,1.202
42.70,-0.409,0.441,0.152,0.621
42.75,-0.693,0.394,-0.414,0.898
42.80,-0.756,0.343,1.014,1.31
42.85,-0.976,0.521,0.925,1.442
42.90,-0.909,0.361,-0.159,0.991
42.95,-0.494,0.661,0.448,0.939
43.00,0.199,-0.04,0.58,0.615
43.05,-1.208,-0.049,0.576,1.339
43.10,-0.412,0.428,1.449,1.566
43.15,-0.188,0.066,0.934,0.955
43.20,-0.128,0.12,0.925,0.942
43.25,-0.1,0.153,0.91,0.928
43.30,-0.11,0.136,0.96,0.976
43.35,-0.11,0.155,1.044,1.061
43.40,-0.101,0.112,1.104,1.114
43.45,-0.076,0.102,1.122,1.13
43.50,0.061,0.167,1.053,1.068
43.55,0.052,0.208,0.909,0.934
43.60,0.087,0.254,0.888,0.928
43.65,0.137,0.34,0.844,0.92
43.70,0.164,0.392,0.807,0.912
43.75,0.18,0.409,0.798,0.914
43.80,0.187,0.444,0.839,0.967
43.85,0.212,0.468,0.769,0.925
43.90,0.253,0.454,0.853,0.999
43.95,0.255,0.454,0.85,0.997
44.00,0.282,0.444,0.885,1.029
44.05,0.26,0.428,0.937,1.062
44.10,0.258,0.425,0.87,1.002
44.15,0.258,0.419,0.871,1.001
44.20,0.224,0.394,0.88,0.99
44.25,0.225,0.388,0.863,0.972
44.30,0.222,0.389,0.89,0.997
44.35,0.219,0.38,0.887,0.99
44.40,0.216,0.386,0.888,0.992
44.45,0.215,0.391,0.877,0.984
44.50,0.239,0.409,0.896,1.013
44.55,0.248,0.423,0.923,1.045
44.60,0.293,0.444,0.949,1.088
44.65,0.272,0.364,0.943,1.047
44.70,0.147,0.273,0.897,0.949
44.75,0.153,0.359,1.055,1.125
44.80,0.054,0.341,0.687,0.769
44.85,0.141,0.391,0.944,1.031
44.90,0.118,0.323,0.891,0.955
